NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
3,5,2.25,1,1,a,a9tn75magy8nffy,None,9
7,10,6.138,0.15,1,a,a9tn75magy8nffy,None,10
2,3,0.799,1,1,a,a9tn75magy8nffy,None,11
3,5,1.17,0.9,1,a,a9tn75magy8nffy,None,12
6,11,5.944,0.85,1,a,a9tn75magy8nffy,None,13
4,7,2.266,1,1,a,a9tn75magy8nffy,None,14
2,3,1.323,1,1,a,a9tn75magy8nffy,None,15
7,11,6.955,0.55,1,a,a9tn75magy8nffy,None,16
2,3,0.723,1,1,a,a9tn75magy8nffy,None,17
1,1,0.568,1,1,a,a9tn75magy8nffy,None,18
1,1,0.531,1,1,a,a9tn75magy8nffy,None,19
5,9,3.201,1,1,a,a9tn75magy8nffy,None,20
4,7,3.323,1,1,a,a9tn75magy8nffy,None,21
3,5,2.034,1,1,a,a9tn75magy8nffy,None,22
4,7,2.147,0.9,1,a,a9tn75magy8nffy,None,23
5,8,4.048,0.85,1,a,a9tn75magy8nffy,None,24
5,8,3.256,0.2,1,a,a9tn75magy8nffy,None,25
2,3,0.609,1,0,a,a9tn75magy8nffy,None,26
6,10,5.316,1,1,a,a9tn75magy8nffy,None,27
1,1,0.572,1,1,a,a9tn75magy8nffy,None,28
1,1,0.52,1,1,a,a9tn75magy8nffy,None,29
6,10,4.073,0.65,1,a,a9tn75magy8nffy,None,30
2,3,0.745,1,1,a,a9tn75magy8nffy,None,31
6,9,6.938,0,1,a,a9tn75magy8nffy,None,32
5,9,3.674,0.45,1,a,a9tn75magy8nffy,None,33
7,13,7.688,0.05,1,a,a9tn75magy8nffy,None,34
4,7,3.834,1,1,a,a9tn75magy8nffy,None,35
5,9,3.211,0.9,1,a,rbrzxgywqun5ned,Query,1
7,13,7.237,0.7,1,a,rbrzxgywqun5ned,Query,2
5,9,2.617,0.5,1,a,rbrzxgywqun5ned,Query,3
4,7,2.086,0.95,1,a,rbrzxgywqun5ned,Query,4
6,9,4.723,1,1,a,rbrzxgywqun5ned,Query,5
4,7,2.554,1,1,a,rbrzxgywqun5ned,Query,6
6,9,3.807,0.75,1,a,rbrzxgywqun5ned,Query,7
5,7,6.792,1,1,a,rbrzxgywqun5ned,Query,8
5,7,0.875,0.95,1,a,rbrzxgywqun5ned,Query,9
3,4,2.739,0.4,1,a,rbrzxgywqun5ned,Query,10
2,3,1.667,0.95,1,a,rbrzxgywqun5ned,Query,11
7,8,1.851,1,1,a,rbrzxgywqun5ned,Query,12
2,2,1.24,0.95,1,a,rbrzxgywqun5ned,Query,13
1,1,0.678,1,1,a,rbrzxgywqun5ned,Query,14
3,4,1.406,1,1,a,rbrzxgywqun5ned,Query,15
1,1,0.647,1,1,a,rbrzxgywqun5ned,Query,16
4,5,3.388,0.9,1,a,rbrzxgywqun5ned,Query,17
1,1,0.534,1,1,a,rbrzxgywqun5ned,Query,18
6,7,0.835,0.6,0,a,rbrzxgywqun5ned,Query,19
5,6,2.539,0.95,1,a,rbrzxgywqun5ned,Query,20
6,7,1.543,1,1,a,rbrzxgywqun5ned,Query,21
7,7,1.864,1,1,a,rbrzxgywqun5ned,Query,22
2,3,1.039,0.65,1,a,rbrzxgywqun5ned,Query,23
3,4,0.625,1,1,a,rbrzxgywqun5ned,Query,24
6,7,1.256,1,1,a,rbrzxgywqun5ned,Query,25
7,8,0.775,1,1,a,rbrzxgywqun5ned,Query,26
1,1,0.87,1,1,a,rbrzxgywqun5ned,Query,27
4,5,0.595,1,1,a,rbrzxgywqun5ned,Query,28
2,3,0.425,1,1,a,rbrzxgywqun5ned,Query,29
2,3,0.996,1,1,a,rbrzxgywqun5ned,Query,30
4,4,0.621,1,1,a,rbrzxgywqun5ned,Query,31
1,1,0.552,1,1,a,rbrzxgywqun5ned,Query,32
3,4,0.87,1,1,a,rbrzxgywqun5ned,Query,33
7,7,2.554,0.95,1,a,rbrzxgywqun5ned,Query,34
3,4,0.54,1,1,a,rbrzxgywqun5ned,Query,35
7,13,3.813,0.75,1,igf,rbrzxgywqun5ned,Sequence,1
5,9,2.698,0.75,1,igf,rbrzxgywqun5ned,Sequence,2
5,9,1.495,0.7,1,igf,rbrzxgywqun5ned,Sequence,3
4,7,1.158,0.45,1,igf,rbrzxgywqun5ned,Sequence,4
2,3,0.996,1,1,igf,rbrzxgywqun5ned,Sequence,5
2,3,0.758,1,1,igf,rbrzxgywqun5ned,Sequence,6
5,8,1.733,0.7,1,igf,rbrzxgywqun5ned,Sequence,7
4,7,1.363,0.9,1,igf,rbrzxgywqun5ned,Sequence,8
6,9,2.583,0,0,igf,rbrzxgywqun5ned,Sequence,9
2,3,1.88,1,1,igf,rbrzxgywqun5ned,Sequence,10
7,13,4.101,0.85,1,igf,rbrzxgywqun5ned,Sequence,11
3,5,1.048,0.95,1,igf,rbrzxgywqun5ned,Sequence,12
2,3,0.634,1,1,igf,rbrzxgywqun5ned,Sequence,13
3,5,0.682,1,1,igf,rbrzxgywqun5ned,Sequence,14
1,1,0.623,1,1,igf,rbrzxgywqun5ned,Sequence,15
3,5,0.867,0.8,1,igf,rbrzxgywqun5ned,Sequence,16
6,11,2.458,0.8,1,igf,rbrzxgywqun5ned,Sequence,17
6,11,3.555,0.4,1,igf,rbrzxgywqun5ned,Sequence,18
5,9,1.732,1,1,igf,rbrzxgywqun5ned,Sequence,19
1,1,0.438,1,1,igf,rbrzxgywqun5ned,Sequence,20
1,1,0.484,1,1,igf,rbrzxgywqun5ned,Sequence,21
7,12,4.019,1,1,igf,rbrzxgywqun5ned,Sequence,22
3,5,0.632,1,1,igf,rbrzxgywqun5ned,Sequence,23
6,11,3.081,1,1,igf,rbrzxgywqun5ned,Sequence,24
7,11,2.752,0.45,1,igf,rbrzxgywqun5ned,Sequence,25
7,12,6.26,0.6,1,igf,rbrzxgywqun5ned,Sequence,26
3,5,1.079,1,1,igf,rbrzxgywqun5ned,Sequence,27
6,11,2.767,1,1,igf,rbrzxgywqun5ned,Sequence,28
1,1,1.478,1,1,igf,rbrzxgywqun5ned,Sequence,29
1,1,0.463,1,1,igf,rbrzxgywqun5ned,Sequence,30
4,7,1.965,0.7,1,igf,rbrzxgywqun5ned,Sequence,31
4,7,1.231,1,1,igf,rbrzxgywqun5ned,Sequence,32
5,9,1.856,1,1,igf,rbrzxgywqun5ned,Sequence,33
2,3,0.447,1,1,igf,rbrzxgywqun5ned,Sequence,34
4,7,0.99,1,1,igf,rbrzxgywqun5ned,Sequence,35
3,5,1.779,0.9,1,a,rbrzxgywqun5ned,None,1
4,7,1.904,0.5,1,a,rbrzxgywqun5ned,None,2
7,13,5.708,0.8,1,a,rbrzxgywqun5ned,None,3
5,9,2.052,0.9,1,a,rbrzxgywqun5ned,None,4
1,1,0.723,1,1,a,rbrzxgywqun5ned,None,5
4,7,1.052,0.5,1,a,rbrzxgywqun5ned,None,6
6,10,3.144,0.9,1,a,rbrzxgywqun5ned,None,7
1,1,0.466,1,1,a,rbrzxgywqun5ned,None,8
6,10,2.497,1,0,a,rbrzxgywqun5ned,None,9
4,7,3.576,1,1,a,rbrzxgywqun5ned,None,10
5,8,3.093,0.75,1,a,rbrzxgywqun5ned,None,11
4,7,1.939,0.55,1,a,rbrzxgywqun5ned,None,12
3,5,2.058,0.95,1,a,rbrzxgywqun5ned,None,13
7,10,3.544,0.95,1,a,rbrzxgywqun5ned,None,14
3,5,1.254,1,1,a,rbrzxgywqun5ned,None,15
6,8,2.526,0.5,1,a,rbrzxgywqun5ned,None,16
2,3,0.678,1,1,a,rbrzxgywqun5ned,None,17
2,3,0.637,0.95,1,a,rbrzxgywqun5ned,None,18
2,3,0.546,0.3,1,a,rbrzxgywqun5ned,None,19
1,1,0.436,1,1,a,rbrzxgywqun5ned,None,20
1,1,0.384,1,1,a,rbrzxgywqun5ned,None,21
2,3,0.423,1,1,a,rbrzxgywqun5ned,None,22
4,4,1.338,0,1,a,rbrzxgywqun5ned,None,23
7,13,4.146,0.7,1,a,rbrzxgywqun5ned,None,24
5,9,1.76,0.7,1,a,rbrzxgywqun5ned,None,25
2,3,0.549,1,1,a,rbrzxgywqun5ned,None,26
6,11,2.086,0.9,1,a,rbrzxgywqun5ned,None,27
6,11,2.276,0.9,1,a,rbrzxgywqun5ned,None,28
3,5,0.653,1,0,a,rbrzxgywqun5ned,None,29
3,5,0.878,0.95,1,a,rbrzxgywqun5ned,None,30
5,9,1.958,1,1,a,rbrzxgywqun5ned,None,31
5,9,2.021,0.95,0,a,rbrzxgywqun5ned,None,32
7,10,8.901,0.35,1,a,rbrzxgywqun5ned,None,33
1,1,0.723,1,1,a,rbrzxgywqun5ned,None,34
7,10,3.522,0,1,a,rbrzxgywqun5ned,None,35
4,7,3.026,0.6,1,a,jlbt4al7q4sv0kj,Query,1
2,3,15.804,1,1,a,jlbt4al7q4sv0kj,Query,2
1,1,1.744,1,1,a,jlbt4al7q4sv0kj,Query,3
3,5,2.864,0.95,1,a,jlbt4al7q4sv0kj,Query,4
1,1,4.581,1,1,a,jlbt4al7q4sv0kj,Query,5
2,3,2.298,1,1,a,jlbt4al7q4sv0kj,Query,6
6,11,5.721,0.9,1,a,jlbt4al7q4sv0kj,Query,7
4,7,6.244,1,1,a,jlbt4al7q4sv0kj,Query,8
5,9,6.167,0.95,1,a,jlbt4al7q4sv0kj,Query,9
7,10,5.358,1,1,a,jlbt4al7q4sv0kj,Query,10
5,7,5.248,1,1,a,jlbt4al7q4sv0kj,Query,11
3,5,4.735,1,1,a,jlbt4al7q4sv0kj,Query,12
2,3,6.638,1,1,a,jlbt4al7q4sv0kj,Query,13
7,7,2.772,0.25,1,a,jlbt4al7q4sv0kj,Query,14
6,6,5.888,0.9,1,a,jlbt4al7q4sv0kj,Query,15
7,7,3.757,0.95,1,a,jlbt4al7q4sv0kj,Query,16
3,4,3.863,1,1,a,jlbt4al7q4sv0kj,Query,17
3,4,3.079,1,1,a,jlbt4al7q4sv0kj,Query,18
2,3,2.869,0.45,1,a,jlbt4al7q4sv0kj,Query,19
7,8,7.417,1,1,a,jlbt4al7q4sv0kj,Query,20
6,7,5.293,1,1,a,jlbt4al7q4sv0kj,Query,21
4,5,3.823,0.95,1,a,jlbt4al7q4sv0kj,Query,22
1,1,2.831,1,1,a,jlbt4al7q4sv0kj,Query,23
5,6,4.504,1,1,a,jlbt4al7q4sv0kj,Query,24
4,5,7.175,1,1,a,jlbt4al7q4sv0kj,Query,25
5,6,4.623,1,1,a,jlbt4al7q4sv0kj,Query,26
3,4,6.2,1,1,a,jlbt4al7q4sv0kj,Query,27
6,7,10.311,0.95,1,a,jlbt4al7q4sv0kj,Query,28
6,7,3.346,1,1,a,jlbt4al7q4sv0kj,Query,29
7,8,3.823,0.95,1,a,jlbt4al7q4sv0kj,Query,30
1,1,2.653,1,1,a,jlbt4al7q4sv0kj,Query,31
5,6,5.985,1,1,a,jlbt4al7q4sv0kj,Query,32
1,1,1.654,1,1,a,jlbt4al7q4sv0kj,Query,33
2,3,2.829,0.85,1,a,jlbt4al7q4sv0kj,Query,34
4,4,5.704,0.65,1,a,jlbt4al7q4sv0kj,Query,35
7,13,6,0.55,1,hcb,jlbt4al7q4sv0kj,Sequence,1
1,1,5.903,1,1,hcb,jlbt4al7q4sv0kj,Sequence,2
1,1,2.542,1,1,hcb,jlbt4al7q4sv0kj,Sequence,3
7,12,7.059,0.2,1,hcb,jlbt4al7q4sv0kj,Sequence,4
5,9,4.897,0.25,1,hcb,jlbt4al7q4sv0kj,Sequence,5
3,5,5.392,1,1,hcb,jlbt4al7q4sv0kj,Sequence,6
2,3,2.031,0.95,1,hcb,jlbt4al7q4sv0kj,Sequence,7
1,1,0.88,1,1,hcb,jlbt4al7q4sv0kj,Sequence,8
3,5,4.719,1,1,hcb,jlbt4al7q4sv0kj,Sequence,9
5,9,4.748,1,1,hcb,jlbt4al7q4sv0kj,Sequence,10
7,10,4.452,0.7,1,hcb,jlbt4al7q4sv0kj,Sequence,11
2,3,2.733,1,1,hcb,jlbt4al7q4sv0kj,Sequence,12
4,7,3.927,1,1,hcb,jlbt4al7q4sv0kj,Sequence,13
6,10,5.231,0.25,1,hcb,jlbt4al7q4sv0kj,Sequence,14
2,3,1.808,1,1,hcb,jlbt4al7q4sv0kj,Sequence,15
3,5,1.803,1,1,hcb,jlbt4al7q4sv0kj,Sequence,16
6,11,4.854,0.6,1,hcb,jlbt4al7q4sv0kj,Sequence,17
6,10,12.552,0.9,0,hcb,jlbt4al7q4sv0kj,Sequence,18
7,12,8.252,0.3,1,hcb,jlbt4al7q4sv0kj,Sequence,19
5,9,3.668,0.95,1,hcb,jlbt4al7q4sv0kj,Sequence,20
4,7,8.945,0.9,1,hcb,jlbt4al7q4sv0kj,Sequence,21
5,9,6.815,1,1,hcb,jlbt4al7q4sv0kj,Sequence,22
6,11,3.995,1,1,hcb,jlbt4al7q4sv0kj,Sequence,23
4,7,3.614,1,1,hcb,jlbt4al7q4sv0kj,Sequence,24
7,13,7.495,1,1,hcb,jlbt4al7q4sv0kj,Sequence,25
6,11,5.702,1,1,hcb,jlbt4al7q4sv0kj,Sequence,26
3,5,4.423,1,1,hcb,jlbt4al7q4sv0kj,Sequence,27
5,9,3.996,1,1,hcb,jlbt4al7q4sv0kj,Sequence,28
1,1,1.862,1,1,hcb,jlbt4al7q4sv0kj,Sequence,29
3,5,1.774,1,1,hcb,jlbt4al7q4sv0kj,Sequence,30
1,1,0.958,1,1,hcb,jlbt4al7q4sv0kj,Sequence,31
4,7,5.673,1,1,hcb,jlbt4al7q4sv0kj,Sequence,32
2,3,1.128,1,1,hcb,jlbt4al7q4sv0kj,Sequence,33
4,7,3.719,1,1,hcb,jlbt4al7q4sv0kj,Sequence,34
2,3,1.094,1,1,hcb,jlbt4al7q4sv0kj,Sequence,35
1,1,1.601,1,1,a,jlbt4al7q4sv0kj,None,1
4,7,7.952,0.7,1,a,jlbt4al7q4sv0kj,None,2
7,13,3.878,0.75,1,a,jlbt4al7q4sv0kj,None,3
6,11,7.04,0.85,1,a,jlbt4al7q4sv0kj,None,4
7,12,6.119,0.45,1,a,jlbt4al7q4sv0kj,None,5
2,3,3.061,1,1,a,jlbt4al7q4sv0kj,None,6
5,8,4.806,0.7,1,a,jlbt4al7q4sv0kj,None,7
7,10,7.735,0.8,1,a,jlbt4al7q4sv0kj,None,8
3,5,4.922,1,1,a,jlbt4al7q4sv0kj,None,9
3,5,6.319,0.7,1,a,jlbt4al7q4sv0kj,None,10
5,8,4.744,0.8,1,a,jlbt4al7q4sv0kj,None,11
3,5,5.038,0.95,1,a,jlbt4al7q4sv0kj,None,12
1,1,1.166,1,1,a,jlbt4al7q4sv0kj,None,13
6,8,4.39,0.95,1,a,jlbt4al7q4sv0kj,None,14
1,1,1.185,1,1,a,jlbt4al7q4sv0kj,None,15
7,9,6.767,1,1,a,jlbt4al7q4sv0kj,None,16
1,1,1.417,1,1,a,jlbt4al7q4sv0kj,None,17
4,5,2.631,1,1,a,jlbt4al7q4sv0kj,None,18
5,6,4.629,0.5,1,a,jlbt4al7q4sv0kj,None,19
4,5,5.414,0.7,1,a,jlbt4al7q4sv0kj,None,20
5,6,4.71,0.05,1,a,jlbt4al7q4sv0kj,None,21
2,3,2.861,1,1,a,jlbt4al7q4sv0kj,None,22
6,8,5.431,0.95,1,a,jlbt4al7q4sv0kj,None,23
1,1,1.479,1,1,a,jlbt4al7q4sv0kj,None,24
6,8,8.76,1,1,a,jlbt4al7q4sv0kj,None,25
6,6,6.084,0.7,1,a,jlbt4al7q4sv0kj,None,26
4,4,3.624,0.35,1,a,jlbt4al7q4sv0kj,None,27
4,5,5.557,1,1,a,jlbt4al7q4sv0kj,None,28
7,7,19.183,0.5,1,a,jlbt4al7q4sv0kj,None,29
2,3,6.37,1,1,a,jlbt4al7q4sv0kj,None,30
3,5,4.4,1,1,a,jlbt4al7q4sv0kj,None,31
5,7,3.491,0.8,1,a,jlbt4al7q4sv0kj,None,32
2,3,4.988,1,1,a,jlbt4al7q4sv0kj,None,33
3,5,2.501,1,1,a,jlbt4al7q4sv0kj,None,34
2,3,3.016,1,1,a,jlbt4al7q4sv0kj,None,35
1,1,0.939,1,1,a,lomhl7jw27e38km,Query,1
7,13,11.982,0.5333333333333333,1,a,lomhl7jw27e38km,Query,2
7,11,10.59,0.7333333333333333,1,a,lomhl7jw27e38km,Query,3
4,7,2.113,0.9333333333333333,1,a,lomhl7jw27e38km,Query,4
2,3,1.331,1,1,a,lomhl7jw27e38km,Query,5
1,1,0.65,1,1,a,lomhl7jw27e38km,Query,6
1,1,0.481,1,1,a,lomhl7jw27e38km,Query,7
5,9,7.772,0.3333333333333333,1,a,lomhl7jw27e38km,Query,8
6,10,6.301,0.8666666666666667,1,a,lomhl7jw27e38km,Query,9
6,10,4.692,0.8666666666666667,1,a,lomhl7jw27e38km,Query,10
6,8,7.083,0.9333333333333333,1,a,lomhl7jw27e38km,Query,11
2,3,1.018,1,1,a,lomhl7jw27e38km,Query,12
4,6,1.957,1,1,a,lomhl7jw27e38km,Query,13
4,6,1.927,1,1,a,lomhl7jw27e38km,Query,14
2,3,0.922,1,1,a,lomhl7jw27e38km,Query,15
3,4,1.934,1,1,a,lomhl7jw27e38km,Query,16
2,3,1.036,1,1,a,lomhl7jw27e38km,Query,17
5,6,2.773,1,1,a,lomhl7jw27e38km,Query,18
3,4,1.98,1,1,a,lomhl7jw27e38km,Query,19
7,7,14.923,0.2,1,a,lomhl7jw27e38km,Query,20
3,4,1.595,1,1,a,lomhl7jw27e38km,Query,21
6,7,6.978,1,1,a,lomhl7jw27e38km,Query,22
7,8,12.205,1,1,a,lomhl7jw27e38km,Query,23
2,3,0.96,1,1,a,lomhl7jw27e38km,Query,24
5,6,2.275,1,1,a,lomhl7jw27e38km,Query,25
3,4,1.935,0.9333333333333333,1,a,lomhl7jw27e38km,Query,26
6,7,7.979,0.8666666666666667,1,a,lomhl7jw27e38km,Query,27
5,6,2.406,1,1,a,lomhl7jw27e38km,Query,28
1,1,0.941,1,1,a,lomhl7jw27e38km,Query,29
4,5,2.383,1,1,a,lomhl7jw27e38km,Query,30
1,1,0.723,1,1,a,lomhl7jw27e38km,Query,31
7,8,8.44,1,1,a,lomhl7jw27e38km,Query,32
4,5,2.104,0.6666666666666666,1,a,lomhl7jw27e38km,Query,33
5,6,4.049,1,1,a,lomhl7jw27e38km,Query,34
3,4,1.597,1,1,a,lomhl7jw27e38km,Query,35
1,1,0.639,1,1,bcj,lomhl7jw27e38km,Sequence,1
5,9,3.857,0.6,1,bcj,lomhl7jw27e38km,Sequence,2
7,13,5.596,0.9333333333333333,0,bcj,lomhl7jw27e38km,Sequence,3
5,9,2.403,0.8,1,bcj,lomhl7jw27e38km,Sequence,4
5,9,2.903,0.8666666666666667,1,bcj,lomhl7jw27e38km,Sequence,5
4,7,1.753,1,1,bcj,lomhl7jw27e38km,Sequence,6
2,3,0.789,1,1,bcj,lomhl7jw27e38km,Sequence,7
6,10,3.327,1,1,bcj,lomhl7jw27e38km,Sequence,8
7,11,6.984,0.26666666666666666,1,bcj,lomhl7jw27e38km,Sequence,9
6,9,3.397,0.8,0,bcj,lomhl7jw27e38km,Sequence,10
1,1,0.861,1,1,bcj,lomhl7jw27e38km,Sequence,11
3,5,1.387,0.9333333333333333,1,bcj,lomhl7jw27e38km,Sequence,12
7,11,6.144,0.9333333333333333,1,bcj,lomhl7jw27e38km,Sequence,13
3,5,1.286,1,1,bcj,lomhl7jw27e38km,Sequence,14
1,1,0.689,1,1,bcj,lomhl7jw27e38km,Sequence,15
3,5,1.279,1,1,bcj,lomhl7jw27e38km,Sequence,16
2,3,0.81,1,1,bcj,lomhl7jw27e38km,Sequence,17
7,8,4.963,0.26666666666666666,1,bcj,lomhl7jw27e38km,Sequence,18
3,5,1.246,0.8,1,bcj,lomhl7jw27e38km,Sequence,19
5,7,2.574,0.9333333333333333,0,bcj,lomhl7jw27e38km,Sequence,20
7,9,6.621,0.06666666666666667,1,bcj,lomhl7jw27e38km,Sequence,21
2,3,0.695,1,1,bcj,lomhl7jw27e38km,Sequence,22
4,5,1.956,0.4,1,bcj,lomhl7jw27e38km,Sequence,23
5,6,2.171,0.4666666666666667,1,bcj,lomhl7jw27e38km,Sequence,24
1,1,0.618,1,1,bcj,lomhl7jw27e38km,Sequence,25
3,5,1.118,0.6666666666666666,1,bcj,lomhl7jw27e38km,Sequence,26
4,5,1.757,0.13333333333333333,1,bcj,lomhl7jw27e38km,Sequence,27
6,7,5.547,0.6,1,bcj,lomhl7jw27e38km,Sequence,28
2,3,0.815,1,1,bcj,lomhl7jw27e38km,Sequence,29
4,6,2.585,0.8,1,bcj,lomhl7jw27e38km,Sequence,30
4,6,2.211,0.26666666666666666,1,bcj,lomhl7jw27e38km,Sequence,31
6,7,3.951,0,1,bcj,lomhl7jw27e38km,Sequence,32
2,3,0.734,0.8666666666666667,1,bcj,lomhl7jw27e38km,Sequence,33
6,10,6.533,0.5333333333333333,1,bcj,lomhl7jw27e38km,Sequence,34
1,1,0.85,1,1,bcj,lomhl7jw27e38km,Sequence,35
6,11,4.212,0.8,1,a,lomhl7jw27e38km,None,1
2,3,0.681,1,1,a,lomhl7jw27e38km,None,2
7,13,7.402,0.6,1,a,lomhl7jw27e38km,None,3
2,3,1.28,1,1,a,lomhl7jw27e38km,None,4
4,7,2.971,0.9333333333333333,1,a,lomhl7jw27e38km,None,5
7,11,6.978,0.4666666666666667,1,a,lomhl7jw27e38km,None,6
5,9,3.46,0.8666666666666667,1,a,lomhl7jw27e38km,None,7
2,3,0.831,1,1,a,lomhl7jw27e38km,None,8
2,3,0.808,1,1,a,lomhl7jw27e38km,None,9
3,5,2.002,0.4666666666666667,1,a,lomhl7jw27e38km,None,10
6,11,8.211,0.2,1,a,lomhl7jw27e38km,None,11
3,5,1.765,1,1,a,lomhl7jw27e38km,None,12
4,7,2.485,0.9333333333333333,1,a,lomhl7jw27e38km,None,13
7,11,6.107,0.2,1,a,lomhl7jw27e38km,None,14
5,9,3.014,0.13333333333333333,1,a,lomhl7jw27e38km,None,15
5,9,2.727,1,1,a,lomhl7jw27e38km,None,16
1,1,0.641,1,1,a,lomhl7jw27e38km,None,17
5,9,3.856,1,1,a,lomhl7jw27e38km,None,18
6,11,5.749,0.9333333333333333,1,a,lomhl7jw27e38km,None,19
6,11,4.308,1,1,a,lomhl7jw27e38km,None,20
4,7,2.177,1,1,a,lomhl7jw27e38km,None,21
1,1,0.744,1,1,a,lomhl7jw27e38km,None,22
4,7,2.359,1,1,a,lomhl7jw27e38km,None,23
3,5,1.244,1,1,a,lomhl7jw27e38km,None,24
1,1,0.796,1,1,a,lomhl7jw27e38km,None,25
1,1,0.611,1,1,a,lomhl7jw27e38km,None,26
7,12,8.656,0.8,1,a,lomhl7jw27e38km,None,27
3,5,1.366,1,1,a,lomhl7jw27e38km,None,28
5,9,3.263,0.8,0,a,lomhl7jw27e38km,None,29
3,5,1.629,1,1,a,lomhl7jw27e38km,None,30
7,11,6.516,0.8,0,a,lomhl7jw27e38km,None,31
2,3,0.899,1,1,a,lomhl7jw27e38km,None,32
6,10,4.237,0.8,1,a,lomhl7jw27e38km,None,33
4,7,2.002,0.9333333333333333,1,a,lomhl7jw27e38km,None,34
1,1,0.766,1,1,a,lomhl7jw27e38km,None,35
6,11,4.383,0.6,1,a,jtdzsxkh2scccvw,Query,1
5,9,7.68,1,1,a,jtdzsxkh2scccvw,Query,2
6,10,9.775,1,1,a,jtdzsxkh2scccvw,Query,3
5,8,3.423,1,1,a,jtdzsxkh2scccvw,Query,4
3,5,1.455,1,1,a,jtdzsxkh2scccvw,Query,5
1,1,0.671,1,1,a,jtdzsxkh2scccvw,Query,6
6,10,6.088,1,1,a,jtdzsxkh2scccvw,Query,7
5,8,4.409,1,1,a,jtdzsxkh2scccvw,Query,8
6,9,5.559,1,1,a,jtdzsxkh2scccvw,Query,9
3,5,1.241,1,1,a,jtdzsxkh2scccvw,Query,10
1,1,0.576,1,1,a,jtdzsxkh2scccvw,Query,11
7,9,11.173,1,1,a,jtdzsxkh2scccvw,Query,12
4,5,4.189,1,1,a,jtdzsxkh2scccvw,Query,13
2,3,0.751,1,1,a,jtdzsxkh2scccvw,Query,14
2,2,0.207,1,1,a,jtdzsxkh2scccvw,Query,15
5,6,4.721,1,1,a,jtdzsxkh2scccvw,Query,16
4,5,3.288,1,1,a,jtdzsxkh2scccvw,Query,17
1,1,0.656,1,1,a,jtdzsxkh2scccvw,Query,18
4,5,2.083,0.8,1,a,jtdzsxkh2scccvw,Query,19
3,4,0.754,1,1,a,jtdzsxkh2scccvw,Query,20
4,5,2.272,0.8,1,a,jtdzsxkh2scccvw,Query,21
1,1,0.17,1,1,a,jtdzsxkh2scccvw,Query,22
7,8,11.557,1,1,a,jtdzsxkh2scccvw,Query,23
3,4,1.376,1,1,a,jtdzsxkh2scccvw,Query,24
1,1,0.64,1,1,a,jtdzsxkh2scccvw,Query,25
2,3,0.562,0.6,1,a,jtdzsxkh2scccvw,Query,26
5,5,4.528,1,1,a,jtdzsxkh2scccvw,Query,27
6,7,8.318,1,1,a,jtdzsxkh2scccvw,Query,28
4,5,3.149,1,1,a,jtdzsxkh2scccvw,Query,29
2,2,0.688,1,1,a,jtdzsxkh2scccvw,Query,30
7,7,9.424,1,0,a,jtdzsxkh2scccvw,Query,31
3,3,1.153,1,1,a,jtdzsxkh2scccvw,Query,32
2,3,0.647,1,1,a,jtdzsxkh2scccvw,Query,33
7,8,9.013,1,1,a,jtdzsxkh2scccvw,Query,34
7,7,8.192,1,1,a,jtdzsxkh2scccvw,Query,35
1,1,0.773,1,1,ihe,jtdzsxkh2scccvw,Sequence,1
3,5,1.121,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,2
3,5,0.873,1,1,ihe,jtdzsxkh2scccvw,Sequence,3
7,11,13.74,1,1,ihe,jtdzsxkh2scccvw,Sequence,4
6,9,5.887,1,0,ihe,jtdzsxkh2scccvw,Sequence,5
5,8,6.154,1,1,ihe,jtdzsxkh2scccvw,Sequence,6
2,3,0.788,1,1,ihe,jtdzsxkh2scccvw,Sequence,7
4,6,2.612,1,1,ihe,jtdzsxkh2scccvw,Sequence,8
1,1,0.61,1,1,ihe,jtdzsxkh2scccvw,Sequence,9
5,6,4.762,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,10
2,3,0.689,1,1,ihe,jtdzsxkh2scccvw,Sequence,11
4,5,2.922,0,1,ihe,jtdzsxkh2scccvw,Sequence,12
3,5,0.938,1,1,ihe,jtdzsxkh2scccvw,Sequence,13
4,7,3.506,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,14
6,10,8.047,0.2,1,ihe,jtdzsxkh2scccvw,Sequence,15
1,1,0.651,1,1,ihe,jtdzsxkh2scccvw,Sequence,16
1,1,0.531,1,1,ihe,jtdzsxkh2scccvw,Sequence,17
6,11,7.233,0.8,0,ihe,jtdzsxkh2scccvw,Sequence,18
4,7,3.329,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,19
2,3,0.725,1,1,ihe,jtdzsxkh2scccvw,Sequence,20
5,8,4.095,0.4,1,ihe,jtdzsxkh2scccvw,Sequence,21
1,1,0.65,1,1,ihe,jtdzsxkh2scccvw,Sequence,22
7,11,11.786,0.6,0,ihe,jtdzsxkh2scccvw,Sequence,23
3,5,0.921,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,24
6,9,7.621,0,1,ihe,jtdzsxkh2scccvw,Sequence,25
3,5,0.601,1,1,ihe,jtdzsxkh2scccvw,Sequence,26
5,9,5.154,0.8,1,ihe,jtdzsxkh2scccvw,Sequence,27
7,12,9.51,1,1,ihe,jtdzsxkh2scccvw,Sequence,28
